measure;layer;token;step;score;voice;continuum
ctc_probability;embeds;L;7;0.22150742;A;vlih-vrih
ctc_probability;embeds;L;8;0.94884473;A;vlih-vrih
ctc_probability;embeds;L;9;0.08087649;A;vlih-vrih
ctc_probability;embeds;L;10;0.9367191;A;vlih-vrih
ctc_probability;embeds;R;0;0.035189632;A;vlih-vrih
ctc_probability;embeds;R;1;0.1082274;A;vlih-vrih
ctc_probability;embeds;R;2;0.056726232;A;vlih-vrih
ctc_probability;embeds;R;3;0.16320622;A;vlih-vrih
ctc_probability;embeds;R;4;0.26789358;A;vlih-vrih
ctc_probability;embeds;R;5;0.7673537;A;vlih-vrih
ctc_probability;embeds;R;6;0.20531727;A;vlih-vrih
ctc_probability;embeds;R;7;0.2534515;A;vlih-vrih
ctc_probability;embeds;R;8;0.05079663;A;vlih-vrih
ctc_probability;embeds;R;9;0.013962462;A;vlih-vrih
ctc_probability;embeds;R;10;0.010167833;A;vlih-vrih
ctc_probability;T1;L;0;0.33632034;A;vlih-vrih
ctc_probability;T1;L;1;0.44580883;A;vlih-vrih
ctc_probability;T1;L;2;0.9618067;A;vlih-vrih
ctc_probability;T1;L;3;0.8473954;A;vlih-vrih
ctc_probability;T1;L;4;0.9429123;A;vlih-vrih
ctc_probability;T1;L;5;0.59245247;A;vlih-vrih
ctc_probability;T1;L;6;0.408892;A;vlih-vrih
ctc_probability;T1;L;7;0.21409504;A;vlih-vrih
ctc_probability;T1;L;8;0.12872447;A;vlih-vrih
ctc_probability;T1;L;9;0.0793696;A;vlih-vrih
ctc_probability;T1;L;10;0.5113972;A;vlih-vrih
ctc_probability;T1;R;0;0.02277138;A;vlih-vrih
ctc_probability;T1;R;1;0.014079133;A;vlih-vrih
ctc_probability;T1;R;2;0.0035931657;A;vlih-vrih
ctc_probability;T1;R;3;0.019539338;A;vlih-vrih
ctc_probability;T1;R;4;0.009613995;A;vlih-vrih
ctc_probability;T1;R;5;0.44344676;A;vlih-vrih
ctc_probability;T1;R;6;0.024642862;A;vlih-vrih
ctc_probability;T1;R;7;0.089831315;A;vlih-vrih
ctc_probability;T1;R;8;0.05914287;A;vlih-vrih
ctc_probability;T1;R;9;0.002090409;A;vlih-vrih
ctc_probability;T1;R;10;0.0019269201;A;vlih-vrih
ctc_probability;T2;L;0;0.4306556;A;vlih-vrih
ctc_probability;T2;L;1;0.54375637;A;vlih-vrih
ctc_probability;T2;L;2;0.9184421;A;vlih-vrih
ctc_probability;T2;L;3;0.6185371;A;vlih-vrih
ctc_probability;T2;L;4;0.94587237;A;vlih-vrih
ctc_probability;T2;L;5;0.46582934;A;vlih-vrih
ctc_probability;T2;L;6;0.3407474;A;vlih-vrih
ctc_probability;T2;L;7;0.23105451;A;vlih-vrih
ctc_probability;T2;L;8;0.8506249;A;vlih-vrih
ctc_probability;T2;L;9;0.316711;A;vlih-vrih
ctc_probability;T2;L;10;0.9264294;A;vlih-vrih
ctc_probability;T2;R;0;0.040450323;A;vlih-vrih
ctc_probability;T2;R;1;0.01762009;A;vlih-vrih
ctc_probability;T2;R;2;0.009730111;A;vlih-vrih
ctc_probability;T2;R;3;0.010922216;A;vlih-vrih
ctc_probability;T2;R;4;0.0072644916;A;vlih-vrih
ctc_probability;T2;R;5;0.23667236;A;vlih-vrih
ctc_probability;T2;R;6;0.032642007;A;vlih-vrih
ctc_probability;T2;R;7;0.6407847;A;vlih-vrih
ctc_probability;T2;R;8;0.2563845;A;vlih-vrih
ctc_probability;T2;R;9;0.014862468;A;vlih-vrih
ctc_probability;T2;R;10;0.0033254018;A;vlih-vrih
ctc_probability;T3;L;0;0.01651143;A;vlih-vrih
ctc_probability;T3;L;1;0.027875483;A;vlih-vrih
ctc_probability;T3;L;2;0.23185064;A;vlih-vrih
ctc_probability;T3;L;3;0.29842323;A;vlih-vrih
ctc_probability;T3;L;4;0.27160272;A;vlih-vrih
