measure;layer;token;step;score;voice;continuum
ctc_probability;T7;R;8;0.86104935;A;vlih-vrih
ctc_probability;T7;R;9;0.8585986;A;vlih-vrih
ctc_probability;T7;R;10;0.88763237;A;vlih-vrih
ctc_probability;T8;L;0;0.57303244;A;vlih-vrih
ctc_probability;T8;L;1;0.673398;A;vlih-vrih
ctc_probability;T8;L;2;0.574839;A;vlih-vrih
ctc_probability;T8;L;3;0.5988986;A;vlih-vrih
ctc_probability;T8;L;4;0.5744688;A;vlih-vrih
ctc_probability;T8;L;5;0.046087265;A;vlih-vrih
ctc_probability;T8;L;6;0.016368693;A;vlih-vrih
ctc_probability;T8;L;7;0.014972379;A;vlih-vrih
ctc_probability;T8;L;8;0.013062596;A;vlih-vrih
ctc_probability;T8;L;9;0.010663265;A;vlih-vrih
ctc_probability;T8;L;10;0.016177433;A;vlih-vrih
ctc_probability;T8;R;0;0.0033543804;A;vlih-vrih
ctc_probability;T8;R;1;0.0028571815;A;vlih-vrih
ctc_probability;T8;R;2;0.004451275;A;vlih-vrih
ctc_probability;T8;R;3;0.00589829;A;vlih-vrih
ctc_probability;T8;R;4;0.010521776;A;vlih-vrih
ctc_probability;T8;R;5;0.8594156;A;vlih-vrih
ctc_probability;T8;R;6;0.90464103;A;vlih-vrih
