measure;layer;token;step;score;voice;continuum
probe_probability;T15;L;10;0.0004674819117488349;A;lih-rih
probe_probability;T15;R;0;0.006401262647244294;A;lih-rih
probe_probability;T15;R;1;0.01122568224320864;A;lih-rih
probe_probability;T15;R;2;0.0921957284022225;A;lih-rih
probe_probability;T15;R;3;0.5095924908189625;A;lih-rih
probe_probability;T15;R;4;0.28063819983316834;A;lih-rih
probe_probability;T15;R;5;0.899059410536743;A;lih-rih
probe_probability;T15;R;6;0.9982290184395824;A;lih-rih
probe_probability;T15;R;7;0.9994838024870446;A;lih-rih
probe_probability;T15;R;8;0.9998276747555853;A;lih-rih
probe_probability;T15;R;9;0.9992521126118418;A;lih-rih
probe_probability;T15;R;10;0.9995325180882512;A;lih-rih
probe_probability;T16;L;0;0.9988490933026296;A;lih-rih
probe_probability;T16;L;1;0.9966357230057731;A;lih-rih
probe_probability;T16;L;2;0.9653347245522462;A;lih-rih
probe_probability;T16;L;3;0.7678280790821949;A;lih-rih
probe_probability;T16;L;4;0.9063992720089503;A;lih-rih
probe_probability;T16;L;5;0.46731732157883776;A;lih-rih
probe_probability;T16;L;6;0.0074281274110629125;A;lih-rih
probe_probability;T16;L;7;0.003664013833600932;A;lih-rih
probe_probability;T16;L;8;0.0015412495518828395;A;lih-rih
probe_probability;T16;L;9;0.005625627833330538;A;lih-rih
probe_probability;T16;L;10;0.0021015553689568423;A;lih-rih
probe_probability;T16;R;0;0.0011509066973703662;A;lih-rih
probe_probability;T16;R;1;0.0033642769942268708;A;lih-rih
probe_probability;T16;R;2;0.034665275447753774;A;lih-rih
probe_probability;T16;R;3;0.23217192091780514;A;lih-rih
probe_probability;T16;R;4;0.09360072799104965;A;lih-rih
probe_probability;T16;R;5;0.5326826784211622;A;lih-rih
probe_probability;T16;R;6;0.9925718725889371;A;lih-rih
probe_probability;T16;R;7;0.9963359861663991;A;lih-rih
probe_probability;T16;R;8;0.9984587504481172;A;lih-rih
probe_probability;T16;R;9;0.9943743721666695;A;lih-rih
probe_probability;T16;R;10;0.9978984446310432;A;lih-rih
probe_probability;T17;L;0;0.9994226104543882;A;lih-rih
probe_probability;T17;L;1;0.9980409333777616;A;lih-rih
probe_probability;T17;L;2;0.9294583954532625;A;lih-rih
probe_probability;T17;L;3;0.5889542295434917;A;lih-rih
probe_probability;T17;L;4;0.8176631502749294;A;lih-rih
probe_probability;T17;L;5;0.4365047459945416;A;lih-rih
probe_probability;T17;L;6;0.003761974300258375;A;lih-rih
probe_probability;T17;L;7;0.0030660860694576852;A;lih-rih
probe_probability;T17;L;8;0.0007807640704206031;A;lih-rih
probe_probability;T17;L;9;0.0024818247777120828;A;lih-rih
